name,URL,company,company_url,sweet_spot,range
Jason Calacanis,https://signal.nfx.com/investors/jason-calacanis,LAUNCH,https://signal.nfx.com/firms/launch,$1.5M,$100K - $5.0M
James Currier,https://signal.nfx.com/investors/james-currier,NFX,https://signal.nfx.com/firms/nfx,$2.5M,$500K - $4.0M
Justin Kan,https://signal.nfx.com/investors/justin-kan,Goat Capital,https://signal.nfx.com/firms/goat-capital,$1.8M,$500K - $3.0M
Gigi Levy-Weiss,https://signal.nfx.com/investors/gigi-levy-weiss,NFX,https://signal.nfx.com/firms/nfx,$1M,$500K - $5.0M
Deepen Parikh,https://signal.nfx.com/investors/deepen-parikh,Courtside Ventures,https://signal.nfx.com/firms/courtside-ventures,$600K,$100K - $2.0M
Shayma Sharif,https://signal.nfx.com/investors/shayma-sharif,NFX,https://signal.nfx.com/firms/nfx,$50K,$25K - $100K
Kevin Zhang,https://signal.nfx.com/investors/kevin-zhang,Upfront Ventures,https://signal.nfx.com/firms/upfront-ventures,$1M,$750K - $5.0M
Shanti Bergel,https://signal.nfx.com/investors/shanti-bergel,Transcend Fund,https://signal.nfx.com/firms/transcend-fund,$2.0M,$1M - $3.0M
Eyal Baumel,https://signal.nfx.com/investors/eyal-baumel,NFX,https://signal.nfx.com/firms/nfx,$50K,$25K - $100K
Peter Levin,https://signal.nfx.com/investors/peter-levin_1,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1M,$100K - $10.0M
Jens Hilgers,https://signal.nfx.com/investors/jens-hilgers,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Nicolas Vereecke,https://signal.nfx.com/investors/nicolas-vereecke,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$200K - $5.0M
Vasu Kulkarni,https://signal.nfx.com/investors/vasu-kulkarni,Courtside Ventures,https://signal.nfx.com/firms/courtside-ventures,$850K,$200K - $1.5M
Adam Draper,https://signal.nfx.com/investors/adam-draper,Boost VC,https://signal.nfx.com/firms/boost-vc,$3.0M,$500K - $7.0M
Reid Hoffman,https://signal.nfx.com/investors/reid-hoffman,Greylock,https://signal.nfx.com/firms/greylock,$1.5M,$100K - $20.0M
Amitt Mahajan,https://signal.nfx.com/investors/amitt-mahajan,Presence Capital,https://signal.nfx.com/firms/presence-capital,$50K,$25K - $100K
Clancey Stahr,https://signal.nfx.com/investors/clancey-stahr,GoAhead Ventures,https://signal.nfx.com/firms/goahead-ventures,$600K,$200K - $1M
Hiro Nozawa,https://signal.nfx.com/investors/hiro-nozawa,Asahi Media Lab Ventures,https://signal.nfx.com/firms/asahi-media-lab-ventures,$250K,$10K - $1M
Phil Sanderson,https://signal.nfx.com/investors/phil-sanderson,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1M,$100K - $10.0M
Jackson Vaughan,https://signal.nfx.com/investors/jackson-vaughan,Konvoy Ventures,https://signal.nfx.com/firms/konvoy-ventures,$3.0M,$500K - $5.0M
Ryan Wang,https://signal.nfx.com/investors/ryan-wang,Outpost Capital,https://signal.nfx.com/firms/outpost-capital,$500K,$100K - $1.5M
Justin Waldron,https://signal.nfx.com/investors/justin-waldron,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$10K - $50K
Peter Xu,https://signal.nfx.com/investors/peter-xu,Elysium Venture Capital,https://signal.nfx.com/firms/elysium-venture-capital,$100K,$0 - $1M
Nick Tuosto,https://signal.nfx.com/investors/nick-tuosto,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1M,$100K - $10.0M
Rizwan Virk,https://signal.nfx.com/investors/rizwan-virk,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Anton Backman,https://signal.nfx.com/investors/anton-backman,Play Ventures,https://signal.nfx.com/firms/play-ventures,$750K,$500K - $1M
Ryan Freedman,https://signal.nfx.com/investors/ryan-freedman,Alpaca VC,https://signal.nfx.com/firms/alpaca-vc,$1M,$500K - $1.5M
Ludovic Copéré,https://signal.nfx.com/investors/ludovic-copere,Sony Innovation Fund,https://signal.nfx.com/firms/sony-innovation-fund,$1M,$300K - $10.0M
Roni Hiranand,https://signal.nfx.com/investors/roni-hiranand,GV (Google Ventures),https://signal.nfx.com/firms/gv,$500K,$50K - $5.0M
Daniel Gulati,https://signal.nfx.com/investors/daniel-gulati,Treble Capital,https://signal.nfx.com/firms/treble-capital,$500K,$500K - $1M
Tim Chae,https://signal.nfx.com/investors/tim-chae,500 Global,https://signal.nfx.com/firms/500-startups,$500K,$150K - $1M
Cjin Cheng,https://signal.nfx.com/investors/cjin-cheng,Hustle Fund,https://signal.nfx.com/firms/hustle-fund,$25K,$25K - $100K
Angela Dalton,https://signal.nfx.com/investors/angela-dalton,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Bogomil Balkansky,https://signal.nfx.com/investors/bogomil-balkansky,Sequoia Capital,https://signal.nfx.com/firms/sequoia-capital,$1.5M,$100K - $200.0M
Christian Edler,https://signal.nfx.com/investors/christian-edler_1,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Justin Paine,https://signal.nfx.com/investors/justin-paine,Andreessen Horowitz,https://signal.nfx.com/firms/andreessen-horowitz,$1.5M,$100K - $5.0M
Andrew Lee,https://signal.nfx.com/investors/andrew-lee_1,Initialized Capital,https://signal.nfx.com/firms/initialized-capital,$2.5M,$1M - $4.0M
Eric Friedman,https://signal.nfx.com/investors/eric-friedman,Building The Machine,https://signal.nfx.com/firms/building-the-machine,$25K,$1K - $100K
Jason Chapman,https://signal.nfx.com/investors/jason-chapman,Konvoy Ventures,https://signal.nfx.com/firms/konvoy-ventures,$500K,$250K - $750K
Michael Duda,https://signal.nfx.com/investors/michael-duda,Bullish,https://signal.nfx.com/firms/bullish,$500K,$250K - $2.5M
Siri Srinivas,https://signal.nfx.com/investors/siri-srinivas,Draper Associates,https://signal.nfx.com/firms/draper-associates,$1.5M,$500K - $5.0M
Jonathan Struhl,https://signal.nfx.com/investors/jonathan-struhl,Indicator Ventures,https://signal.nfx.com/firms/indicator-ventures,$1M,$1M - $2.0M
Chuck Pettid,https://signal.nfx.com/investors/chuck-pettid,Republic,https://signal.nfx.com/firms/republic,$50K,$25K - $50K
Patrick Montague,https://signal.nfx.com/investors/patrick-montague,Betaworks Ventures,https://signal.nfx.com/firms/betaworks-ventures,$250K,$100K - $500K
Hayden Williams,https://signal.nfx.com/investors/hayden-williams,BrandProject,https://signal.nfx.com/firms/brandproject,$750K,$400K - $1M
Josh Chapman,https://signal.nfx.com/investors/josh-chapman_1,Konvoy Ventures,https://signal.nfx.com/firms/konvoy-ventures,$2.0M,$500K - $5.0M
Hazel Chen,https://signal.nfx.com/investors/hazel-chen,Shima Capital,https://signal.nfx.com/firms/shima-capital,$1M,$500K - $2.0M
Dillon Liang,https://signal.nfx.com/investors/dillon-liang,BoxGroup,https://signal.nfx.com/firms/boxgroup,$500K,$100K - $750K
Dylan Boyd,https://signal.nfx.com/investors/dylan-boyd,R/GA Ventures,https://signal.nfx.com/firms/rga-ventures,$120K,$100K - $500K
Nurzhas Makishev,https://signal.nfx.com/investors/nurzhas-makishev,NKM Capital,https://signal.nfx.com/firms/nkm-capital,$250K,$50K - $1M
Gregory Wertman,https://signal.nfx.com/investors/gregory-wertman,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Scott Rupp,https://signal.nfx.com/investors/scott-rupp,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Malte Barth,https://signal.nfx.com/investors/malte-barth,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Ramnik Arora,https://signal.nfx.com/investors/ramnik-arora,FTX Ventures,https://signal.nfx.com/firms/ftx-ventures,$1.5M,$100K - $5.0M
Aldo Manzini,https://signal.nfx.com/investors/aldo-manzini,"RimRock Venture Partners, LLC",https://signal.nfx.com/firms/rimrock-venture-partners-llc,$300K,$100K - $500K
Chris Fralic,https://signal.nfx.com/investors/chris-fralic,First Round Capital,https://signal.nfx.com/firms/first-round-capital,$1.5M,$100K - $5.0M
Piers Kicks,https://signal.nfx.com/investors/piers-kicks,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Justin Mateen,https://signal.nfx.com/investors/justin-mateen,Las Vegas (NV),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$100K,$10K - $500K
Sebastian Park,https://signal.nfx.com/investors/sebastian-park,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Ryan Wyatt,https://signal.nfx.com/investors/ryan-wyatt,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Carlos Pereira,https://signal.nfx.com/investors/carlos-pereira,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Rico Mallozzi,https://signal.nfx.com/investors/rico-mallozzi,Sapphire Ventures,https://signal.nfx.com/firms/sapphire-ventures,$2.5M,$1M - $5.0M
Kevin Baxpehler,https://signal.nfx.com/investors/kevin-baxpehler,Remagine Ventures,https://signal.nfx.com/firms/remagine-ventures,$1.5M,$100K - $5.0M
Mike Capps,https://signal.nfx.com/investors/mike-capps,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Tammy McDonald,https://signal.nfx.com/investors/tammy-mcdonald,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Sam Eisler,https://signal.nfx.com/investors/sam-eisler,Lightspeed Venture Partners,https://signal.nfx.com/firms/lightspeed-venture-partners,$2.0M,$500K - $10.0M
Dennis Fong,https://signal.nfx.com/investors/dennis-fong,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Pierre Planche,https://signal.nfx.com/investors/pierre-planche,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Jex Li,https://signal.nfx.com/investors/jex-li,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Frankie Zhu,https://signal.nfx.com/investors/frankie-zhu,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Daniel Engelhardt,https://signal.nfx.com/investors/daniel-engelhardt,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Jim Huntley,https://signal.nfx.com/investors/jim-huntley,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Ken Deeter,https://signal.nfx.com/investors/ken-deeter,Electric Capital,https://signal.nfx.com/firms/electric-capital,$2.5M,$1M - $5.0M
Vic Bassey,https://signal.nfx.com/investors/vic-bassey,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Tamim Abdul,https://signal.nfx.com/investors/tamim-abdul,OCA Ventures,https://signal.nfx.com/firms/oca-ventures,$2.0M,$50K - $4.0M
Alex Gurevich,https://signal.nfx.com/investors/alex-gurevich,Javelin Venture Partners,https://signal.nfx.com/firms/javelin-venture-partners,$2.5M,$1M - $4.0M
Ben Mathews,https://signal.nfx.com/investors/ben-mathews,Night Ventures,https://signal.nfx.com/firms/night-ventures,$500K,$250K - $1M
Kelly Perdew,https://signal.nfx.com/investors/kelly-perdew,Moonshots Capital,https://signal.nfx.com/firms/moonshots-capital,$1M,$500K - $2.0M
Adam Cragg,https://signal.nfx.com/investors/adam-cragg,Quake Capital,https://signal.nfx.com/firms/quake-capital,$150K,$75K - $250K
McKeever “Mac” Conwell,https://signal.nfx.com/investors/mckeever-mac-conwell,RareBreed Ventures,https://signal.nfx.com/firms/rarebreed-ventures,$250K,$50K - $250K
Jonathon Triest,https://signal.nfx.com/investors/jonathon-triest,Ludlow Ventures,https://signal.nfx.com/firms/ludlow-ventures,$750K,$50K - $1M
Paul Bricault,https://signal.nfx.com/investors/paul-bricault,Amplify.LA,https://signal.nfx.com/firms/amplify-la,$2.8M,$500K - $5.0M
Ernesto Paiz,https://signal.nfx.com/investors/ernesto-paiz,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$200K,$25K - $500K
Clinton Foy,https://signal.nfx.com/investors/clinton-foy,Crosscut Ventures,https://signal.nfx.com/firms/crosscut-ventures,$2.0M,$500K - $5.0M
Ben Luntz,https://signal.nfx.com/investors/ben-luntz,Indicator Ventures,https://signal.nfx.com/firms/indicator-ventures,$1M,$1M - $2.0M
Moshe Sarfaty,https://signal.nfx.com/investors/moshe-sarfaty,Krypton Venture Capital 4.0,https://signal.nfx.com/firms/krypton-venture-capital,$1.5M,$250K - $2.5M
Tom Horsey,https://signal.nfx.com/investors/tom-horsey,Eoniq.fund,https://signal.nfx.com/firms/eoniq-fund,$50K,$10K - $150K
Cristian Olea,https://signal.nfx.com/investors/cristian-olea,Manutara Ventures,https://signal.nfx.com/firms/manutara-ventures,$600K,$200K - $1M
Tomasz Golinski,https://signal.nfx.com/investors/tomasz-golinski,CofounderZone,https://signal.nfx.com/firms/cofounderzone,$500K,$100K - $1M
Adrian Lloyd,https://signal.nfx.com/investors/adrian-lloyd,Episode 1 Ventures,https://signal.nfx.com/firms/episode-1-ventures,$750K,$250K - $1.5M
Larry Chu,https://signal.nfx.com/investors/lawrence-chu,Eunoia Capital Partners,https://signal.nfx.com/firms/eunoia-capital-partners,$50K,$25K - $250K
Áslaug Kristín Zoega,https://signal.nfx.com/investors/aslaug-kristin-zoega,CRV,https://signal.nfx.com/firms/crv,$2.0M,$2.0M - $2.0M
Karl Alomar,https://signal.nfx.com/investors/karl-alomar,M13,https://signal.nfx.com/firms/m13,$3.0M,$250K - $10.0M
Bertrand Vernizeau,https://signal.nfx.com/investors/bertrand-vernizeau,Game Seer Venture Partners,https://signal.nfx.com/firms/game-seer-venture-partners,$1.5M,$100K - $5.0M
Yash Patel,https://signal.nfx.com/investors/yash-patel,FTX Ventures,https://signal.nfx.com/firms/ftx-ventures,$1.5M,$100K - $5.0M
Henric Suuronen,https://signal.nfx.com/investors/henric-suuronen,Play Ventures,https://signal.nfx.com/firms/play-ventures,$1M,$200K - $5.0M
Emily Wang,https://signal.nfx.com/investors/emily-wang_2,Griffin Gaming Partners,https://signal.nfx.com/firms/griffin-gaming-partners,$1.5M,$100K - $5.0M
Yun-Fang Juan,https://signal.nfx.com/investors/yun-fang-juan,Brighter Capital,https://signal.nfx.com/firms/brighter-capital,$1M,$100K - $10.0M
Andrew Sheppard,https://signal.nfx.com/investors/andrew-sheppard,Transcend Fund,https://signal.nfx.com/firms/transcend-fund,$1.1M,$200K - $5.0M
Michael Raybman,https://signal.nfx.com/investors/michael-raybman,Hustle Fund,https://signal.nfx.com/firms/hustle-fund,$25K,$25K - $100K
Aneel Ranadive,https://signal.nfx.com/investors/aneel-ranadive,Soma Capital,https://signal.nfx.com/firms/soma-capital,$2.5M,$1M - $5.0M
Kenrick Drijkoningen,https://signal.nfx.com/investors/kenrick-drijkoningen,Play Ventures,https://signal.nfx.com/firms/play-ventures,$750K,$500K - $1M
Borys Musielak,https://signal.nfx.com/investors/borys-musielak,SMOK Ventures,https://signal.nfx.com/firms/smok-ventures,$250K,$50K - $500K
Kevin Lee,https://signal.nfx.com/investors/kevin-lee,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$10K - $50K
Firat Ileri,https://signal.nfx.com/investors/firat-ileri,Hummingbird Ventures,https://signal.nfx.com/firms/hummingbird-ventures,$3.0M,$500K - $15.0M
Jeff Tannenbaum,https://signal.nfx.com/investors/jeff-tannenbaum,BlueRun Ventures,https://signal.nfx.com/firms/bluerun-ventures,$3.0M,$2.0M - $5.0M
Samuel Harrison,https://signal.nfx.com/investors/samuel-harrison,Blockchain.com Ventures,https://signal.nfx.com/firms/blockchain-com-ventures,$500K,$100K - $1M
Sheridan Clayborne,https://signal.nfx.com/investors/sheridan-clayborne,ShareBear Capital,https://signal.nfx.com/firms/sharebear-capital,$50K,$5K - $250K
Evan Hoff,https://signal.nfx.com/investors/evan-hoff_1,Velo Capital Partners LLP,https://signal.nfx.com/firms/velo-capital-partners-llp,$1M,$500K - $2.0M
Yaron Kniajer,https://signal.nfx.com/investors/yaron-kniajer,Surround Ventures,https://signal.nfx.com/firms/surround-ventures,$1M,$200K - $2.0M
Spencer Crawley,https://signal.nfx.com/investors/spencer-crawley,Firstminute Capital,https://signal.nfx.com/firms/firstminute-capital,$750K,$250K - $2.0M
Mikhail Kalashnikov,https://signal.nfx.com/investors/mikhail-kalashnikov,FunCubator,https://signal.nfx.com/firms/funcubator,$200K,$50K - $1M
Yair Vardi,https://signal.nfx.com/investors/yair-vardi,Fusion VC,https://signal.nfx.com/firms/fusion-vc,$150K,$100K - $250K
Lance Dietz,https://signal.nfx.com/investors/lance-dietz,KB Partners,https://signal.nfx.com/firms/kb-partners,$1.3M,$500K - $2.0M
Mateusz Kaliski,https://signal.nfx.com/investors/mateusz-kaliski,Rubicon VC,https://signal.nfx.com/firms/rubicon-vc,$250K,$150K - $500K
Sarah Downey,https://signal.nfx.com/investors/sarah-downey,Accomplice,https://signal.nfx.com/firms/accomplice,$1.5M,$1M - $10.0M
Victor Zakharchenko,https://signal.nfx.com/investors/viktor-zakharchenko,Flyer One Ventures,https://signal.nfx.com/firms/flyer-one-ventures,$500K,$150K - $2.0M
Ilya Inozemtsev,https://signal.nfx.com/investors/ilya-inozemtsev,FunCubator,https://signal.nfx.com/firms/funcubator,$150K,$50K - $300K
Steve Ahern,https://signal.nfx.com/investors/steve-ahern,KB Partners,https://signal.nfx.com/firms/kb-partners,$1.5M,$750K - $3.0M
Aman Johar,https://signal.nfx.com/investors/aman-johar,Proteum Capital,https://signal.nfx.com/firms/proteum-capital,$500K,$25K - $1M
Jean-Patrice Anciaux,https://signal.nfx.com/investors/jean-patrice-anciaux,F3A,https://signal.nfx.com/firms/f3a,$400K,$200K - $500K
Tobias Bauer,https://signal.nfx.com/investors/tobias-bauer,Blockchain Founders Fund,https://signal.nfx.com/firms/blockchain-founders-fund,$200K,$100K - $5.0M
Eduardo Küpper,https://signal.nfx.com/investors/eduardo-kupper,Airborne Ventures,https://signal.nfx.com/firms/airborne-ventures,$200K,$150K - $1M
DAVID SARGEANT,https://signal.nfx.com/investors/david-sargeant,IGAMING IDEAS,https://signal.nfx.com/firms/igaming-ideas,$150K,$50K - $250K
Ben Constanty,https://signal.nfx.com/investors/ben-constanty,The Blox,https://signal.nfx.com/firms/the-blox,$50K,$20K - $150K
John Elvesjö,https://signal.nfx.com/investors/john-elvesjo,node.vc,https://signal.nfx.com/firms/node-vc,$1.5M,$500K - $3.0M
Ilya Eremeev,https://signal.nfx.com/investors/ilya-eremeev,The Games Fund,https://signal.nfx.com/firms/the-games-fund,$1.5M,$300K - $3.0M
Ron Rofe,https://signal.nfx.com/investors/ron-rofe,Rainfall Ventures,https://signal.nfx.com/firms/rainfall-ventures,$100K,$100K - $100K
Angelo Del Priore,https://signal.nfx.com/investors/angelo-del,HP Tech Ventures,https://signal.nfx.com/firms/hp-tech-ventures,$2.0M,$1M - $5.0M
Brandon Janosky,https://signal.nfx.com/investors/brandon-janosky,Stadia Ventures,https://signal.nfx.com/firms/stadia-ventures,$200K,$100K - $300K
chris pinel,https://signal.nfx.com/investors/chris-pinel,Family Office,https://signal.nfx.com/firms/family-office,$150K,$25K - $500K
Joe Merrill,https://signal.nfx.com/investors/joe-merrill,Sputnik ATX,https://signal.nfx.com/firms/sputnik-atx,$100K,$100K - $500K
Wesley Barrow,https://signal.nfx.com/investors/wesley-barrow,Correlation Ventures,https://signal.nfx.com/firms/correlation-ventures,$500K,$100K - $4.0M
Arek Wylegalski,https://signal.nfx.com/investors/arek-wylegalski,Firstminute Capital,https://signal.nfx.com/firms/firstminute-capital,$3.0M,$1M - $5.0M
Sebastian Pulido,https://signal.nfx.com/investors/sebastian-pulido,Goldman Sachs,https://signal.nfx.com/firms/goldman-sachs,$100K,$20K - $1M
Brandon Zeuner,https://signal.nfx.com/investors/brandon-zeuner,Venture51,https://signal.nfx.com/firms/venture-51,$750K,$300K - $1M
Jasper Brand,https://signal.nfx.com/investors/jasper-brand,BITKRAFT Ventures,https://signal.nfx.com/firms/bitkraft-ventures,$3.5M,$2.0M - $5.0M
Taylor Hurst,https://signal.nfx.com/investors/taylor-hurst,Konvoy Ventures,https://signal.nfx.com/firms/konvoy-ventures,$2.0M,$500K - $3.0M
ismail Sincik,https://signal.nfx.com/investors/ismail-sincik,Istech Energy Ventures,https://signal.nfx.com/firms/istech-energy-ventures,$20K,$10K - $50K
Phylicia Koh,https://signal.nfx.com/investors/phylicia-koh,Play Ventures,https://signal.nfx.com/firms/play-ventures,$750K,$500K - $1M
Pete Mathias,https://signal.nfx.com/investors/pete-mathias,Alumni Ventures Group,https://signal.nfx.com/firms/alumni-ventures-group,$250K,$50K - $5.0M
Andrew King,https://signal.nfx.com/investors/andrew-king,Bastille Ventures,https://signal.nfx.com/firms/bastille-ventures,$250K,$20K - $1M
Tiago Teixeira Correia,https://signal.nfx.com/investors/tiago-tc,Warner Music Group,https://signal.nfx.com/firms/warner-music-group,$300K,$250K - $1M
Daeki Lee,https://signal.nfx.com/investors/daeki-lee,TransLink Capital,https://signal.nfx.com/firms/translink-capital,$4.0M,$500K - $5.0M
Adam Krongold,https://signal.nfx.com/investors/adam-krongold,Overtly Covert,https://signal.nfx.com/firms/overtly-covert,$75K,$10K - $150K
Tetsuro Miyatake,https://signal.nfx.com/investors/tetsuro-miyatake,DG Incubation,https://signal.nfx.com/firms/dg-incubation,$1M,$20K - $10.0M
Ana-Maria Yanakieva,https://signal.nfx.com/investors/ana-maria-yanakieva,Outlier Ventures,https://signal.nfx.com/firms/outlier-ventures,$100K,$100K - $100K
Brandon Hoffman,https://signal.nfx.com/investors/brandon-hoffman_3,Sunset Ventures,https://signal.nfx.com/firms/sunset-ventures,$150K,$75K - $400K
Cigdem Toraman,https://signal.nfx.com/investors/cigdem-toraman,StartersHub,https://signal.nfx.com/firms/startershub,$90K,$25K - $150K
Volodymyr Kundzich,https://signal.nfx.com/investors/volodymyr-kundzich,Rada Capital,https://signal.nfx.com/firms/rada-capital,$250K,$10K - $500K
Santiago Zavala,https://signal.nfx.com/investors/santiago-zavala,500 Global,https://signal.nfx.com/firms/500-startups,$250K,$50K - $500K
Nikolay Shapovalov,https://signal.nfx.com/investors/nikolay-shapovalov,QPDigital,https://signal.nfx.com/firms/qpdigital,$1.5M,$100K - $5.0M
Jason Ostheimer,https://signal.nfx.com/investors/jason-ostheimer,Advancit Capital,https://signal.nfx.com/firms/advancit-capital,$750K,$500K - $1M
Abdallah Yafi,https://signal.nfx.com/investors/abdallah-yafi,BY Venture Partners,https://signal.nfx.com/firms/by-venture-partners,$1.5M,$100K - $5.0M
Joe Pimmel,https://signal.nfx.com/investors/joe-pimmel,Stadia Ventures,https://signal.nfx.com/firms/stadia-ventures,$1.5M,$100K - $5.0M
Alex Chalmers,https://signal.nfx.com/investors/alex-chalmers,Stadia Ventures,https://signal.nfx.com/firms/stadia-ventures,$1.5M,$1M - $5.0M
Itzik Frid,https://signal.nfx.com/investors/itzik-frid,Takwin Ventures,https://signal.nfx.com/firms/takwin,$400K,$100K - $5.0M
Ivo Facianof,https://signal.nfx.com/investors/ivo-facianof,Ludis Capital,https://signal.nfx.com/firms/ludis-capital,$50K,$25K - $500K
Hector Jirau,https://signal.nfx.com/investors/hector-jirau,Parallel18,https://signal.nfx.com/firms/parallel18,$75K,$50K - $100K
Nikolas Huth,https://signal.nfx.com/investors/nikolas-huth,B3 Capital,https://signal.nfx.com/firms/b3-capital,$2.0M,$300K - $5.0M
Chris Paik,https://signal.nfx.com/investors/chris-paik,Pace Capital,https://signal.nfx.com/firms/pace-capital,$1M,$100K - $10.0M
Songyee Yoon,https://signal.nfx.com/investors/songyee-yoon,Chamaeleon,https://signal.nfx.com/firms/chamaeleon,$2.0M,$500K - $5.0M
Mika Salmi,https://signal.nfx.com/investors/mika-salmi_1,Lakestar,https://signal.nfx.com/firms/lakestar,$1.5M,$100K - $5.0M
Brian Bell,https://signal.nfx.com/investors/brian-bell,Team Ignite Ventures,https://signal.nfx.com/firms/team-ignite-ventures,$100K,$25K - $500K
Bob Bilbruck,https://signal.nfx.com/investors/bob-bilbruck,Captjur Connect,https://signal.nfx.com/firms/captjur-connect,$100K,$25K - $250K
Michael Tanne,https://signal.nfx.com/investors/michael-tanne,End Partners,https://signal.nfx.com/firms/end-partners,$50K,$5K - $250K
Brian Cho,https://signal.nfx.com/investors/brian-cho_3,Patron,https://signal.nfx.com/firms/patron,$2.0M,$750K - $4.0M
Trey Taylor,https://signal.nfx.com/investors/trey-taylor_1,"Threadneedle.com, the Taylor Family Office",https://signal.nfx.com/firms/threadneedle-com-the-taylor-family-office,$100K,$25K - $1M
Jason Mackey,https://signal.nfx.com/investors/jason-mackey,Athenian Capital,https://signal.nfx.com/firms/athenian-capital,$425K,$50K - $1M
David Murray-Hundley,https://signal.nfx.com/investors/david-murray-hundley,Pario Ventures,https://signal.nfx.com/firms/pario-ventures,$2.0M,$1M - $10.0M
Mariano Gonzalez,https://signal.nfx.com/investors/mariano-gonzalez,MVG Capital Group,https://signal.nfx.com/firms/mvg-capital-group,$150K,$50K - $250K
Vlad Nagin,https://signal.nfx.com/investors/vladimir-nagin,BergTop VC (Witherton S.A.SPF),https://signal.nfx.com/firms/bergtop-vc-witherton-s-a-spf,$100K,$50K - $250K
Jonathan Sun,https://signal.nfx.com/investors/jonathan-sun,Horizan VC,https://signal.nfx.com/firms/horizan-vc,$27K,$13K - $40K
Maria Kochmola,https://signal.nfx.com/investors/maria-kochmola,The Games Fund,https://signal.nfx.com/firms/the-games-fund,$1.5M,$500K - $3.0M
Sasha Asheghi,https://signal.nfx.com/investors/sasha-asheghi,Arcanum Ventures,https://signal.nfx.com/firms/arcanum-ventures,$45K,$10K - $90K
